date,time,tax,tip,total,transactionids
1/29/2018,14:30,3.191640323,8.207075115,56.99357719,73394
3/31/2018,14:30,0.0945,0.243,1.6875,28453
8/2/2018,13:30,0.95375,2.4525,17.03125,68865
3/19/2018,13:30,3.112236842,8.002894737,55.57565789,95832
4/4/2018,13:30,2.38,6.12,42.5,18002
8/13/2018,14:30,28.20583325,72.52928551,503.6755938,35479
6/4/2018,12:30,0,0,0,73371
10/27/2018,14:30,0,0,0,50149
9/11/2018,12:30,0.477647059,1.228235294,8.529411765,68505
5/29/2018,12:30,1.966666667,5.057142857,35.11904762,26388
3/17/2018,13:30,3.290277778,8.460714286,58.75496032,87717
4/28/2018,14:30,3.826666667,9.84,68.33333333,85355
9/26/2018,12:30,0,0,0,69274
1/29/2018,14:30,1.615903411,4.1551802,28.85541805,31995
7/13/2018,13:30,3.220807453,8.282076309,57.51441881,91695
10/10/2018,14:30,0,0,0,62797
5/21/2018,12:30,1.429787234,3.676595745,25.53191489,85914
5/31/2018,13:30,1.712495164,4.403558994,30.58027079,53039
1/11/2018,14:30,1.225,3.15,21.875,26567
8/25/2018,14:30,0.829579558,2.133204578,14.81392068,44079
10/9/2018,13:30,0.024308517,0.062507615,0.434080659,78717
4/27/2018,12:30,3.057695375,7.862645249,54.60170312,76565
8/29/2018,14:30,0.752093023,1.933953488,13.43023256,55328
3/31/2018,13:30,8.75,22.5,156.25,19248
2/5/2018,12:30,0,0,0,36573
2/21/2018,12:30,0.085421836,0.21965615,1.525389933,48661
1/10/2018,12:30,0.441355735,1.134914748,7.88135242,36475
10/21/2018,13:30,3.594965035,9.244195804,64.1958042,54481
4/21/2018,14:30,0.15787234,0.405957447,2.819148936,50223
6/26/2018,12:30,1.259551981,3.238847952,22.49199967,92481
5/14/2018,12:30,0,0,0,55972
10/8/2018,12:30,0.019090909,0.049090909,0.340909091,28456
4/29/2018,13:30,0.81375,2.0925,14.53125,92861
5/4/2018,14:30,0.889777778,2.288,15.88888889,54890
6/10/2018,14:30,0.019090909,0.049090909,0.340909091,90166
2/28/2018,13:30,0.759705882,1.953529412,13.56617647,11652
4/5/2018,13:30,2.731697701,7.024365517,48.78031609,73207
8/23/2018,14:30,4.73915625,12.18640179,84.62779018,33984
1/1/2018,13:30,0.730820896,1.879253731,13.05037313,46571
7/12/2018,13:30,0.615333333,1.582285714,10.98809524,63833
5/4/2018,12:30,0.50203125,1.2909375,8.96484375,32730
7/2/2018,14:30,0.161,0.414,2.875,88297
10/27/2018,14:30,1.297058824,3.335294118,23.16176471,94914
6/15/2018,14:30,0.176615385,0.454153846,3.153846154,83254
1/26/2018,14:30,0,0,0,86223
8/10/2018,14:30,0.715384615,1.83956044,12.77472527,41995
2/21/2018,12:30,0.119466667,0.3072,2.133333333,84204
5/11/2018,14:30,0,0,0,35371
1/17/2018,13:30,3.252606838,8.363846154,58.08226496,61334
1/17/2018,13:30,0.601829268,1.547560976,10.74695122,55618
1/4/2018,13:30,0.245579196,0.631489362,4.38534279,13447
5/21/2018,13:30,0,0,0,51365
1/9/2018,14:30,1.545759213,3.974809404,27.60284309,33008
10/18/2018,13:30,0,0,0,65194
1/27/2018,13:30,0,0,0,14237
2/6/2018,14:30,1.54,3.96,27.5,97403
4/10/2018,13:30,3.008339658,7.73573055,53.72035104,88342
10/24/2018,13:30,0.578521127,1.487625755,10.33073441,19725
9/4/2018,12:30,0.011818182,0.03038961,0.211038961,99586
3/14/2018,14:30,0.479935795,1.234120615,8.570282045,90478
5/3/2018,14:30,7.781108796,20.00856547,138.9483714,37085
2/6/2018,13:30,0.776190476,1.995918367,13.86054422,67621
1/22/2018,14:30,0.549191176,1.412205882,9.806985294,24563
4/2/2018,14:30,0.559540984,1.438819672,9.991803279,72514
8/4/2018,12:30,0.275227273,0.707727273,4.914772727,64961
6/18/2018,12:30,0,0,0,47235
6/7/2018,12:30,0,0,0,35012
9/4/2018,12:30,1.756340241,4.516303476,31.36321858,46150
4/26/2018,14:30,0.329651163,0.847674419,5.886627907,28176
1/13/2018,12:30,0.449016667,1.154614286,8.018154762,97633
9/15/2018,12:30,0.212625,0.54675,3.796875,44759
6/18/2018,13:30,0.548939555,1.411558855,9.802492047,39969
3/17/2018,12:30,4.857765093,12.49139595,86.74580522,84227
6/16/2018,12:30,0.412222222,1.06,7.361111111,25810
9/29/2018,13:30,5.775,14.85,103.125,12513
1/1/2018,12:30,0.861,2.214,15.375,68716
10/10/2018,13:30,1.016,2.612571429,18.14285714,46637
10/11/2018,12:30,8.206410256,21.1021978,146.5430403,21792
5/16/2018,12:30,0.147272727,0.378701299,2.62987013,94726
5/18/2018,13:30,0.505555556,1.3,9.027777778,38538
1/13/2018,12:30,2.128666667,5.473714286,38.01190476,12439
6/25/2018,14:30,0,0,0,72776
7/31/2018,14:30,0,0,0,87760
6/17/2018,13:30,1.659100173,4.266257587,29.6267888,70466
1/20/2018,14:30,1.748,4.494857143,31.21428571,80580
5/24/2018,12:30,0.311093023,0.799953488,5.555232558,99154
5/12/2018,12:30,0.911824786,2.344692308,16.28258547,61091
10/22/2018,12:30,0.603789685,1.552602048,10.78195867,67805
5/25/2018,12:30,0.188333333,0.484285714,3.363095238,74608
5/19/2018,14:30,1.288,3.312,23,44676
6/14/2018,12:30,2.235,5.747142857,39.91071429,transactionid
7/27/2018,14:30,1.49259552,3.838102767,26.65349144,33685
1/20/2018,14:30,0.760869565,1.956521739,13.58695652,31787
3/27/2018,12:30,2.911363636,7.486363636,51.98863636,43664
7/28/2018,12:30,0.378947368,0.97443609,6.766917293,41673
4/5/2018,14:30,0,0,0,69407
8/19/2018,13:30,0.106478873,0.273802817,1.901408451,80993
7/12/2018,14:30,2.504172494,6.439300699,44.71736597,11406
3/10/2018,13:30,1.165380342,2.996692308,20.81036325,94079
8/1/2018,12:30,1.3475,3.465,24.0625,76058
7/15/2018,12:30,0.043369565,0.111521739,0.774456522,50923
5/30/2018,12:30,0.643434343,1.654545455,11.48989899,71023
1/21/2018,13:30,3.192,8.208,57,14947
2/22/2018,14:30,0,0,0,73066
10/21/2018,13:30,1.762648276,4.532524138,31.47586207,90820
7/8/2018,12:30,0.257142857,0.66122449,4.591836735,65032
5/25/2018,13:30,0.790026738,2.031497326,14.10762032,89615
1/10/2018,13:30,0.626037736,1.609811321,11.17924528,66454
5/17/2018,14:30,0.518,1.332,9.25,54975
1/28/2018,12:30,0.526595372,1.354102384,9.40348878,63230
6/23/2018,14:30,0.040309598,0.103653251,0.719814241,34112
5/26/2018,12:30,1.357867259,3.491658667,24.24762963,25077
4/30/2018,12:30,0.144375,0.37125,2.578125,56189
8/7/2018,14:30,7.983021484,20.52776953,142.5539551,55430
10/9/2018,13:30,1.654295574,4.253902905,29.5409924,55876
1/7/2018,12:30,0.147666135,0.379712919,2.636895268,71975
3/1/2018,12:30,1.159228999,2.980874568,20.70051784,20924
7/26/2018,14:30,0.915831933,2.354996399,16.35414166,28272
10/4/2018,13:30,4.6492426,11.95519526,83.02218929,31112
7/11/2018,14:30,0.327894737,0.843157895,5.855263158,33009
4/2/2018,13:30,5.817777778,14.96,103.8888889,44109
6/10/2018,14:30,0.595062612,1.530161002,10.62611807,68755
2/13/2018,12:30,1.852123865,4.762604224,33.07364044,86671
5/2/2018,12:30,0.533150685,1.370958904,9.520547945,72510
6/10/2018,12:30,0,0,0,46644
1/15/2018,o_tim30,0.749147887,1.926380282,13.37764085,66590
2/28/2018,13:30,1.035840456,2.663589744,18.497151,10460
7/1/2018,13:30,0.138157895,0.355263158,2.467105263,49220
8/3/2018,12:30,0.193160604,0.496698696,3.4492965,18126
8/5/2018,14:30,1.297058824,3.335294118,23.16176471,56861
4/14/2018,14:30,0.437733333,1.1256,7.816666667,26930
6/25/2018,13:30,0,0,0,51209
9/9/2018,14:30,2.702132254,6.948340081,48.25236167,21111
5/14/2018,12:30,1.715132245,4.410340059,30.62736152,17236
2/4/2018,13:30,1.060583554,2.727214854,18.93899204,79564
8/15/2018,14:30,1.18,3.034285714,21.07142857,92974
6/6/2018,13:30,0,0,0,31410
8/5/2018,14:30,2.382431575,6.126252622,42.54342099,46119
4/12/2018,13:30,0.16998776,0.437111383,3.035495716,62001
2/21/2018,14:30,1.551046699,3.988405797,27.69726248,18342
2/18/2018,14:30,1.022983871,2.630529954,18.26756912,46055
10/13/2018,14:30,1.687401186,4.339031621,30.13216403,61697
6/19/2018,12:30,0.625531915,1.608510638,11.17021277,88087
7/29/2018,14:30,3.161790984,8.130319672,56.46055328,62739
6/22/2018,12:30,0.823239437,2.116901408,14.70070423,48495
7/18/2018,13:30,0,0,0,51416
6/20/2018,12:30,1.83062069,4.707310345,32.68965517,77141
6/14/2018,13:30,0.316721311,0.81442623,5.655737705,66709
10/27/2018,12:30,0,0,0,27262
3/15/2018,14:30,2.369970356,6.094209486,42.32089921,73339
7/22/2018,13:30,1.808333333,4.65,32.29166667,94490
1/26/2018,12:30,0.757207251,1.94710436,13.52155806,75843
1/8/2018,13:30,0.5775,1.485,10.3125,76443
1/27/2018,14:30,0.455421687,1.171084337,8.13253012,20565
9/17/2018,12:30,0.465763441,1.197677419,8.317204301,70322
7/15/2018,12:30,0.732307692,1.883076923,13.07692308,57544
8/24/2018,14:30,0,0,0,17662
3/25/2018,12:30,0.790270376,2.032123824,14.111971,38407
5/11/2018,13:30,0.973986691,2.504537205,17.39261948,83164
6/1/2018,12:30,3.699,9.511714286,66.05357143,96764
7/11/2018,13:30,2.742618596,7.052447818,48.97533207,40181
9/28/2018,14:30,0.8085,2.079,14.4375,40517
8/12/2018,12:30,8.501012658,21.85974684,151.8037975,43703
5/28/2018,14:30,1.28,3.291428571,22.85714286,60970
8/28/2018,13:30,0,0,0,79649
1/5/2018,12:30,1.418601399,3.647832168,25.33216783,88088
6/19/2018,12:30,0,0,0,86818
5/10/2018,14:30,0.3472,0.8928,6.2,73527
8/12/2018,14:30,1.118226129,2.875438616,19.96832372,61726
1/7/2018,14:30,0.522335448,1.343148295,9.327418715,46508
6/17/2018,14:30,0,0,0,52278
1/24/2018,14:30,0.401852767,1.033335686,7.175942263,92208
6/12/2018,13:30,1.073566667,2.7606,19.17083333,35016
7/30/2018,14:30,13.17257971,33.87234783,235.2246377,26402
7/27/2018,14:30,27.342,70.308,488.25,59023
4/5/2018,14:30,11.06,28.44,197.5,54386
6/24/2018,13:30,0.193254902,0.496941176,3.450980392,37603
10/17/2018,14:30,0,0,0,12762
6/29/2018,12:30,1.344345238,3.456887755,24.00616497,45153
3/25/2018,13:30,4.884236453,12.55946517,87.21850809,75168
1/20/2018,12:30,0.550483005,1.415527728,9.830053667,83569
5/22/2018,12:30,0.395862069,1.017931034,7.068965517,12653
8/29/2018,14:30,1.152439024,2.963414634,20.57926829,63227
7/11/2018,12:30,0.156969697,0.403636364,2.803030303,31216
4/15/2018,12:30,0,0,0,95387
3/24/2018,12:30,0.31137931,0.800689655,5.560344828,12987
2/8/2018,13:30,0.110833333,0.285,1.979166667,66860
2/2/2018,12:30,1.215789474,3.126315789,21.71052632,70453
6/9/2018,14:30,0.066585366,0.171219512,1.18902439,11501
3/8/2018,13:30,0,0,0,98184
7/29/2018,14:30,0.42,1.08,7.5,49810
3/17/2018,13:30,0,0,0,13089
5/21/2018,13:30,0.527896825,1.35744898,9.426729025,92445
4/13/2018,13:30,0.08108229,0.208497317,1.447898032,39118
1/16/2018,12:30,0,0,0,36283
9/9/2018,12:30,0.623212121,1.602545455,11.12878788,24291
1/18/2018,14:30,0.777368421,1.998947368,13.88157895,48548
8/3/2018,13:30,2.302631579,5.921052632,41.11842105,17724
6/2/2018,14:30,0.61741573,1.587640449,11.0252809,87059
7/8/2018,12:30,0.437611702,1.125287234,7.814494681,99910
7/11/2018,12:30,0.691558442,1.778293135,12.34925788,77368
1/24/2018,12:30,0.337647059,0.868235294,6.029411765,41480
7/23/2018,14:30,2.457968536,6.320490522,43.89229529,58212
4/22/2018,14:30,0.463880597,1.192835821,8.28358209,59933
5/12/2018,14:30,0.328275862,0.844137931,5.862068966,35931
2/27/2018,14:30,2.016,5.184,36,12103
7/11/2018,14:30,0,0,0,50622
5/13/2018,14:30,4.167407407,10.71619048,74.41798942,81659
6/4/2018,14:30,0.611578947,1.572631579,10.92105263,33186
2/22/2018,13:30,2.086538462,5.365384615,37.25961538,90147
3/21/2018,12:30,0.763693385,1.963782991,13.63738188,79993
4/25/2018,13:30,0.283888889,0.73,5.069444444,50282
9/10/2018,14:30,0.943157895,2.425263158,16.84210526,91997
5/1/2018,13:30,3.069847953,7.893894737,54.81871345,30588
8/5/2018,13:30,2.376386083,6.110707071,42.43546577,57197
7/18/2018,13:30,0.442482759,1.137812808,7.901477833,20037
9/12/2018,12:30,0.599069767,1.540465116,10.69767442,51198
8/8/2018,12:30,0.940434783,2.41826087,16.79347826,86976
3/3/2018,14:30,0.642622951,1.652459016,11.47540984,74464
5/9/2018,12:30,0,0,0,57031
8/27/2018,12:30,0,0,0,58350
1/25/2018,13:30,0.6762,1.7388,12.075,88558
7/7/2018,12:30,0,0,0,98080
5/16/2018,12:30,0,0,0,20483
9/21/2018,14:30,0,0,0,99945
5/2/2018,13:30,1.277638575,3.285356335,22.81497455,71352
1/11/2018,13:30,10.675,27.45,190.625,58940
10/4/2018,12:30,7.095120968,18.24459677,126.6985887,43844
8/1/2018,13:30,3.55359375,9.1378125,63.45703125,15278
1/8/2018,13:30,0.981006944,2.522589286,17.51798115,51122
6/1/2018,14:30,0.085806452,0.220645161,1.532258065,86867
2/26/2018,13:30,0.415882353,1.069411765,7.426470588,74293
7/31/2018,14:30,5.6,14.4,100,80841
10/27/2018,12:30,1.072421218,2.757654562,19.1503789,36677
2/25/2018,14:30,3.109731801,7.996453202,55.53092501,17663
10/12/2018,14:30,0.937790262,2.411460674,16.74625468,52226
4/13/2018,12:30,2.331657088,5.995689655,41.63673372,44918
1/10/2018,14:30,0,0,0,74043
2/25/2018,13:30,23.64912879,60.81204545,422.3058712,48789
1/7/2018,13:30,0,0,0,18449
8/25/2018,14:30,1.430625,3.67875,25.546875,42485
9/9/2018,13:30,0.115581395,0.297209302,2.063953488,26995
9/21/2018,13:30,0,0,0,11907
5/20/2018,12:30,1.410464484,3.626908674,25.18686579,53456
7/21/2018,14:30,0.007567568,0.019459459,0.135135135,34424
4/23/2018,12:30,0,0,0,52052
6/27/2018,14:30,0.657155172,1.689827586,11.73491379,89818
10/12/2018,12:30,21.49411765,55.27058824,383.8235294,42831
7/21/2018,12:30,0,0,0,25691
5/25/2018,12:30,3.269090909,8.406233766,58.37662338,70493
4/22/2018,14:30,0.901388889,2.317857143,16.09623016,39177
4/9/2018,13:30,0,0,0,31880
2/8/2018,13:30,0.478604651,1.230697674,8.546511628,82494
5/5/2018,12:30,1.296279809,3.333290938,23.14785374,23520
5/11/2018,12:30,0,0,0,73277
1/23/2018,14:30,2.149411765,5.527058824,38.38235294,61060
3/9/2018,12:30,1.782461564,4.583472594,31.82967079,84431
4/3/2018,14:30,0.057272727,0.147272727,1.022727273,60834
8/6/2018,13:30,0.995365854,2.559512195,17.77439024,78238
8/14/2018,13:30,2.556443299,6.57371134,45.6507732,96695
6/2/2018,13:30,0.695172414,1.787586207,12.4137931,99037
4/26/2018,14:30,0.335588235,0.862941176,5.992647059,46396
8/17/2018,12:30,0,0,0,75372
9/22/2018,12:30,0,0,0,51786
4/29/2018,14:30,3.343454545,8.597454545,59.70454545,14787
10/14/2018,12:30,0,0,0,64194
9/12/2018,13:30,1.46,3.754285714,26.07142857,32786
5/30/2018,12:30,31.1384058,80.07018634,556.0429607,80980
10/26/2018,14:30,5.670735474,14.58189122,101.2631335,52307
6/3/2018,13:30,0.19693038,0.506392405,3.516613924,80182
10/15/2018,14:30,1.273846154,3.275604396,22.74725275,68234
6/20/2018,12:30,0.054090909,0.139090909,0.965909091,38467
8/28/2018,14:30,0.028,0.072,0.5,62935
3/5/2018,14:30,0.069263158,0.178105263,1.236842105,45496
6/10/2018,13:30,0.759433962,1.952830189,13.56132075,95888
2/11/2018,12:30,3.498064103,8.995021978,62.4654304,18361
9/18/2018,12:30,0.387361286,0.996071879,6.917165826,96074
6/8/2018,14:30,0.351560656,0.904013115,6.277868852,38144
10/3/2018,12:30,8.492307692,21.83736264,151.6483516,33502
8/5/2018,12:30,3.12477062,8.035124452,55.79947536,12588
3/31/2018,12:30,55.79676768,143.4774026,996.3708514,11130
1/2/2018,12:30,0,0,0,42257
8/17/2018,12:30,4.24862069,10.92502463,75.8682266,37157
4/4/2018,13:30,0,0,0,75023
5/28/2018,12:30,0.691171171,1.777297297,12.34234234,66256
4/10/2018,12:30,0.026438596,0.067984962,0.472117794,90977
2/11/2018,12:30,0.867631579,2.231052632,15.49342105,32404
2/27/2018,12:30,1.097885572,2.823134328,19.6050995,86770
9/18/2018,13:30,0.214117647,0.550588235,3.823529412,70644
2/21/2018,14:30,0.443333333,1.14,7.916666667,82006
6/30/2018,14:30,0.533172303,1.371014493,9.520933977,46607
5/21/2018,14:30,2.256439394,5.802272727,40.29356061,42137
6/12/2018,12:30,0.893496377,2.297562112,15.95529244,88214
1/19/2018,14:30,0.258461538,0.664615385,4.615384615,78811
3/8/2018,14:30,10.93524485,28.11920103,195.2722294,89476
5/5/2018,14:30,3.37838329,8.687271318,60.32827304,96329
3/9/2018,13:30,1.4,3.6,25,52875
8/3/2018,12:30,1.274,3.276,22.75,54197
6/18/2018,14:30,0.295355755,0.759486226,5.274209904,20884
9/16/2018,14:30,1.297058824,3.335294118,23.16176471,96248
10/21/2018,14:30,2.210035725,5.682949006,39.46492366,75619
2/11/2018,14:30,1.27037037,3.266666667,22.68518519,78437
10/5/2018,13:30,3.707611083,9.533857071,66.20734077,37063
3/5/2018,14:30,2.284139785,5.873502304,40.78821045,10320
5/28/2018,13:30,0.770159091,1.980409091,13.75284091,78724
6/7/2018,13:30,0.790283669,2.032158006,14.11220838,58183
9/4/2018,12:30,1.114402985,2.865607676,19.9000533,35441
8/27/2018,13:30,0.932884615,2.398846154,16.65865385,60135
5/5/2018,12:30,0,0,0,90241
5/2/2018,13:30,0.207941176,0.534705882,3.713235294,96013
4/23/2018,14:30,0.190806452,0.490645161,3.407258065,90612
1/11/2018,12:30,3.10106274,7.974161332,55.37612036,86069
3/2/2018,14:30,1.355151515,3.484675325,24.1991342,60254
10/3/2018,14:30,1.885125725,4.847466151,33.66295938,78257
1/14/2018,14:30,2.125819672,5.466393443,37.96106557,90627
10/7/2018,14:30,0.084,0.216,1.5,69084
2/6/2018,14:30,2.222782258,5.715725806,39.69254032,40889
4/12/2018,13:30,0,0,0,88713
3/22/2018,14:30,0.247766722,0.637114428,4.424405749,32410
6/6/2018,12:30,0,0,0,92423
4/26/2018,12:30,5.234688961,13.46062876,93.47658859,29160
1/30/2018,13:30,0,0,0,30500
5/10/2018,14:30,0,0,0,41987
3/29/2018,12:30,3.989567856,10.25888877,71.24228314,38159
3/21/2018,12:30,0.415820896,1.069253731,7.425373134,99920
6/22/2018,13:30,2.398030303,6.166363636,42.8219697,15802
2/17/2018,14:30,2.253609195,5.794995074,40.24302135,13752
2/9/2018,13:30,6.183529412,15.9005042,110.4201681,23612
5/25/2018,12:30,3.302764633,8.492823341,58.97793987,37136
1/29/2018,12:30,2.513333333,6.462857143,44.88095238,46540
6/1/2018,14:30,1.979323308,5.089688507,35.34505908,67404
7/21/2018,12:30,0.689230769,1.772307692,12.30769231,79303
4/19/2018,12:30,3.57,9.18,63.75,18755
1/24/2018,14:30,0.458420455,1.178795455,8.186079545,27538
3/3/2018,14:30,0.734027778,1.8875,13.10763889,30337
1/30/2018,12:30,0.16462963,0.423333333,2.939814815,43435
5/15/2018,12:30,1.548245357,3.981202346,27.64723851,83967
8/29/2018,12:30,1.208658088,3.107977941,21.58318015,90047
5/6/2018,14:30,1.536964286,3.952193878,27.44579082,23036
8/26/2018,12:30,1.351958525,3.476464779,24.14211652,59293
10/16/2018,12:30,0.646666667,1.662857143,11.54761905,73324
5/13/2018,14:30,0.74,1.902857143,13.21428571,13677
6/20/2018,14:30,0.029866667,0.0768,0.533333333,17624
7/12/2018,14:30,0.588236287,1.512607595,10.50421941,28900
10/4/2018,13:30,0.565,1.452857143,10.08928571,45034
8/6/2018,14:30,0.816666667,2.1,14.58333333,40609
5/3/2018,12:30,6.232058824,16.02529412,111.2867647,68496
3/15/2018,14:30,0,0,0,31906
5/23/2018,12:30,1.141477273,2.935227273,20.38352273,74411
8/5/2018,13:30,2.555016393,6.570042155,45.62529274,81205
5/24/2018,12:30,1.792948718,4.61043956,32.01694139,77634
6/30/2018,13:30,0,0,0,11600
7/28/2018,12:30,0,0,0,27617
7/1/2018,12:30,0.366529412,0.942504202,6.545168067,92511
1/19/2018,13:30,0.42,1.08,7.5,75082
8/14/2018,14:30,2.719236508,6.992322449,48.55779478,97394
9/4/2018,13:30,3.941875,10.13625,70.390625,11153
7/4/2018,14:30,0.390355365,1.003770938,6.970631516,10942
4/4/2018,13:30,0.082352941,0.211764706,1.470588235,26921
8/9/2018,12:30,0.73844531,1.898859369,13.18652339,57278
10/14/2018,13:30,0.521862039,1.341930956,9.318964975,58690
2/19/2018,14:30,0,0,0,33952
2/17/2018,12:30,0.373566868,0.960600518,6.670836928,14282
1/12/2018,13:30,0,0,0,91413
9/6/2018,12:30,0.2734375,0.703125,4.8828125,95197
5/30/2018,14:30,0.094893617,0.244012158,1.694528875,58614
10/17/2018,12:30,6.328479704,16.27323352,113.0085661,23618
9/15/2018,13:30,0,0,0,14931
4/30/2018,14:30,0.7875,2.025,14.0625,91365
4/9/2018,14:30,1.285897436,3.306593407,22.96245421,49811
10/6/2018,13:30,0.877333333,2.256,15.66666667,79137
5/9/2018,14:30,3.84,9.874285714,68.57142857,54827
10/12/2018,13:30,2.442857143,6.281632653,43.62244898,29436
9/16/2018,14:30,0.695923406,1.789517329,12.42720367,63034
7/17/2018,14:30,0,0,0,40394
5/8/2018,12:30,0.523205128,1.345384615,9.342948718,50252
3/18/2018,12:30,2.160740523,5.556189916,38.5846522,18930
6/28/2018,12:30,28.24422222,72.628,504.3611111,14767
7/4/2018,13:30,1.886958801,4.852179775,33.69569288,46793
1/17/2018,12:30,2.336210407,6.00739819,41.71804299,19730
6/6/2018,12:30,0.913131478,2.348052371,16.30591924,13755
8/26/2018,12:30,0,0,0,96414
2/22/2018,14:30,1.051974922,2.70507837,18.78526646,52408
1/7/2018,14:30,21.67773333,55.74274286,387.102381,40054
5/24/2018,13:30,0.570120482,1.466024096,10.18072289,22635
3/23/2018,12:30,13.02,33.48,232.5,30309
9/5/2018,14:30,7.48342913,19.24310348,133.632663,29834
1/11/2018,13:30,2.205,5.67,39.375,84172
7/27/2018,14:30,2.181730188,5.610163339,38.95946763,43921
6/13/2018,12:30,2.836495726,7.293846154,50.6517094,92409
2/27/2018,12:30,1.664689841,4.280631019,29.7266043,65955
5/22/2018,12:30,0.112931642,0.290395651,2.016636464,20810
1/8/2018,14:30,0,0,0,44539
1/24/2018,13:30,1.201575342,3.089765166,21.45670254,77998
5/17/2018,12:30,0.317464789,0.816338028,5.669014085,19480
7/16/2018,12:30,0,0,0,88870
10/16/2018,12:30,0.6628125,1.704375,11.8359375,92304
3/18/2018,14:30,2.162030516,5.559507042,38.60768779,21321
7/27/2018,14:30,1.446666667,3.72,25.83333333,74692
7/20/2018,13:30,1.05025641,2.700659341,18.75457875,33688
3/24/2018,12:30,0.64969697,1.670649351,11.6017316,61612
4/15/2018,13:30,0,0,0,40187
4/30/2018,13:30,0,0,0,99964
1/4/2018,13:30,0.028254545,0.072654545,0.504545455,32570
3/16/2018,12:30,0,0,0,32388
3/26/2018,13:30,1.353116883,3.479443414,24.16280148,47048
4/24/2018,12:30,0.580487805,1.492682927,10.36585366,47087
7/29/2018,12:30,41.33076923,106.2791209,738.0494505,15430
3/1/2018,14:30,0.0294,0.0756,0.525,34247
1/28/2018,14:30,1.1088,2.8512,19.8,37401
6/25/2018,13:30,1.086969147,2.795063521,19.41016334,81093
9/26/2018,12:30,0.483,1.242,8.625,19670
8/10/2018,12:30,3.520856079,9.053629918,62.87242999,66150
8/18/2018,12:30,0,0,0,52407
6/7/2018,12:30,0.01225,0.0315,0.21875,39786
7/25/2018,12:30,0,0,0,20746
4/16/2018,14:30,66.28885027,170.4570436,1183.729469,18765
5/22/2018,14:30,0,0,0,93185
1/26/2018,13:30,1.808333333,4.65,32.29166667,25379
9/3/2018,12:30,0,0,0,83143
9/20/2018,14:30,0.364323649,0.93683224,6.505779444,58356
10/19/2018,14:30,0.780645288,2.007373598,13.94009443,19039
5/17/2018,12:30,0.903073612,2.322189288,16.1263145,86848
5/27/2018,14:30,0.493943662,1.270140845,8.820422535,65183
1/10/2018,13:30,0.577710843,1.485542169,10.31626506,49387
8/5/2018,13:30,0.264444444,0.68,4.722222222,98559
2/6/2018,12:30,3.891034483,10.00551724,69.48275862,62587
6/11/2018,14:30,0.882424242,2.269090909,15.75757576,14557
8/17/2018,14:30,0.22,0.565714286,3.928571429,62549
9/12/2018,14:30,0.663541667,1.70625,11.84895833,12691
8/31/2018,12:30,1.730909091,4.450909091,30.90909091,84056
6/29/2018,14:30,1.627051282,4.183846154,29.05448718,26366
1/23/2018,13:30,0.102230128,0.262877473,1.825538008,64910
9/10/2018,14:30,0.401333333,1.032,7.166666667,73676
10/24/2018,13:30,0.3075,0.790714286,5.491071429,39850
10/8/2018,12:30,0.76854717,1.976264151,13.7240566,72710
5/18/2018,12:30,2.933823529,7.544117647,52.38970588,29223
5/8/2018,14:30,1.285191779,3.304778861,22.9498532,63725
3/26/2018,14:30,0.26573165,0.683309958,4.745208041,50161
4/14/2018,12:30,0.658,1.692,11.75,95846
1/27/2018,13:30,0.7,1.8,12.5,35668
7/7/2018,12:30,0.509196429,1.309362245,9.092793367,15290
8/20/2018,14:30,0,0,0,66976
3/12/2018,13:30,0,0,0,19616
4/10/2018,12:30,1.879539773,4.833102273,33.56321023,35882
4/4/2018,12:30,1.1221875,2.885625,20.0390625,14877
1/27/2018,13:30,0,0,0,76992
8/16/2018,13:30,6.444701493,16.57208955,115.0839552,96192
9/6/2018,12:30,0.325,0.835714286,5.803571429,85565
4/26/2018,13:30,2.38472294,6.132144703,42.58433821,74204
4/18/2018,13:30,1.96,5.04,35,10561
2/25/2018,12:30,0.195118005,0.501732014,3.484250095,39658
1/22/2018,14:30,13.70718687,35.24705195,244.7711941,13867
8/29/2018,13:30,0,0,0,82141
1/23/2018,13:30,1.787251462,4.595789474,31.91520468,64830
7/28/2018,14:30,0.030625,0.07875,0.546875,93007
4/23/2018,14:30,0.385,0.99,6.875,25028
5/29/2018,12:30,0.127719298,0.328421053,2.280701754,26545
2/1/2018,12:30,7.243506494,18.62615955,129.3483302,80385
9/9/2018,12:30,0.108266667,0.2784,1.933333333,94842
5/7/2018,12:30,0.224,0.576,4,23796
4/21/2018,13:30,0.995880052,2.56083442,17.78357236,75489
7/20/2018,14:30,0.303094017,0.779384615,5.412393162,52038
9/30/2018,12:30,23.56555524,60.59714204,420.8134864,64678
8/21/2018,12:30,0.564666667,1.452,10.08333333,38950
4/8/2018,12:30,0,0,0,26844
2/28/2018,14:30,0,0,0,33200
8/2/2018,13:30,0,0,0,51569
7/20/2018,14:30,2.007894737,5.163157895,35.85526316,44684
8/21/2018,13:30,0.425316456,1.093670886,7.594936709,31837
4/26/2018,12:30,0.557083333,1.4325,9.947916667,48154
7/30/2018,12:30,0.797794118,2.051470588,14.24632353,35591
5/30/2018,12:30,1.035261194,2.662100213,18.48680704,24845
7/13/2018,12:30,8.079545455,20.77597403,144.2775974,48640
6/11/2018,12:30,0.49,1.26,8.75,72534
3/28/2018,14:30,2.187,5.623714286,39.05357143,52216
